"[-0.76561352  0.01891128  0.44558081 -0.73098234 -0.70168908  0.23330124
  0.11223606 -0.10343375  0.72774754]","[ 0.34785659  0.98871399 -0.39598248  0.23214912 -0.94156206 -0.89920077
 -0.24640995  0.55241425  0.16768974]","[-0.4709799  -0.76545447 -0.19347948 -0.62378188  1.         -0.31276171
  0.44992891  0.64743961 -0.7132124 ]","[ 0.96051904  0.24507059  0.64149013  0.00141568 -0.19653036 -0.37373093
  0.06824585 -0.33010365 -0.7890283 ]","[ 0.20702095  0.92850333 -0.03193914 -0.15519825 -0.42238113  0.95429663
  0.81411231 -0.24729859  0.09615821]","[ 0.3127173  -0.68098298  0.35859393 -0.10471893  0.92645177 -0.01572655
 -0.81933045  0.57737777  0.03907659]"
"[ 0.41630423 -0.15695516 -0.70638238 -0.09677144  0.63305194  0.80737399
 -0.48469215  0.58392994  0.06247438]","[ 0.2640097  -1.          0.19040561 -0.44922289 -0.64563683 -0.25891033
  0.3399051   0.82796851  0.92409355]","[ 0.01302148  1.          0.72229651 -0.37004431  0.8852013  -0.64354448
  0.59265809  0.96173395 -0.73132731]","[ 0.99690164  0.25361389  0.42867236  0.73452255 -0.95707554  0.33098826
 -0.88612758 -0.51832847 -0.89719948]","[ 1.         -0.4050099  -0.24227729 -0.42245098  0.39545723  0.66194433
 -1.         -0.43023998 -0.06876141]","[ 0.43641409 -0.92100102  0.83728587 -0.79656459  0.66600637 -0.80797588
 -0.82250048 -0.18679514 -0.65326344]"
"[ 0.5740408  -0.14501475  0.03772662 -0.31117078 -0.78212766 -0.44245419
  0.24815741  0.02312555  0.53354524]","[-0.33809937 -0.46204194 -0.41046742 -0.13956064 -0.60693471 -0.90695405
 -0.57254469  0.26252525  0.22297542]","[-0.72222438 -1.         -0.59399951 -0.68385128 -0.10194172 -0.50528911
  0.96140411 -1.         -0.4154309 ]","[ 0.86507402  0.56464047  0.93474304  0.03620217 -1.         -0.36314301
 -0.06742693  0.19538022 -0.10139253]","[-2.10068269e-01 -5.05775863e-01 -2.60682989e-04  7.68900413e-03
  3.76254517e-01  3.20424451e-01  5.34171403e-01 -2.16077133e-01
 -2.21674247e-01]","[ 0.94718165  0.07270088  0.01862333 -0.22914733 -0.27669651 -0.23672116
 -0.94075089  0.19376498 -0.10153327]"
"[ 0.68726037 -0.58507102  0.17631872  0.62528908  0.26006839  0.3090293
  0.91480871  0.11709294  0.80919967]","[-0.36656104 -0.18718797 -0.03001774 -0.62914783  0.10232187  0.14706231
  0.42177807  0.5764538   0.73828271]","[-0.77210017  0.55654707  0.01850051 -0.20907382 -0.60043117 -1.
 -0.24718213  0.77624578 -0.55820829]","[-0.35817021 -0.89656982 -0.38122253 -1.          0.62925567  1.
 -0.95476183  0.54021349  0.22179875]","[ 0.74139969  1.         -0.87677811 -0.06998202  0.94803085 -0.96567271
  0.29182038 -0.47665105 -0.12171862]","[-0.93809687  0.9375957  -0.74326609 -0.10354255  0.64872496 -0.38636498
 -0.51852247  0.59513533  0.34521793]"
"[-2.70723884e-01  6.40941147e-04 -9.38283649e-01  9.83148200e-01
  7.30185664e-01 -6.20328062e-01 -4.85895539e-02  4.96812758e-01
 -3.98559287e-01]","[ 0.29711618  0.42996924  0.50423385 -0.67199617  0.77510436 -0.02636266
  0.29563218  0.73476172  0.86387732]","[ 0.4897154  -0.97474968  0.05911449  0.6573615  -0.46034407 -0.41649869
  0.27239091 -0.33713349 -0.90142427]","[-0.71104399  0.79565552 -0.34140402 -0.56784631  0.77455836  0.20938738
 -0.72627263 -0.89462119  0.91011422]","[ 0.36071424  0.25701514 -0.7911669  -0.45822102 -0.42107832 -0.99323505
 -0.00959177 -0.24917611 -0.80394466]","[-0.05358259  0.8926573  -0.30867212 -0.16581608  0.79960125 -0.12004505
 -0.198874   -0.92748667 -0.77874496]"
"[ 0.07132326 -0.88826982  0.85129091  0.74584162 -0.15997654 -0.57940074
 -0.68118452  0.13735012 -0.34414221]","[ 0.08781965  0.94192682 -0.49883359 -0.52790689  0.18953388 -0.62018387
  0.86791737  0.80326388  0.76827958]","[-0.81538255 -0.82189858 -0.08833277 -0.28392038  0.08708581  0.22176988
 -0.0712275   0.37083198  0.07649393]","[-0.23587142  0.76475901  0.52167732  0.57973359 -0.3294166   0.57390637
  1.         -0.02015126 -0.30040383]","[-0.3770288  -0.46275343 -0.39799125  0.0304195  -0.09948518 -0.01104353
 -0.46164587  0.85732415 -0.68916312]","[ 0.23932023 -0.21545203  0.90275992 -0.03374858  0.6317703   0.63631314
 -0.42988124  0.56762774 -0.77720644]"
"[-0.69952195  0.47407736 -0.84093216 -0.83810875  0.01895932  0.99142769
  0.30439653  1.          0.94860007]","[-0.58372694  0.71163289  0.36466452 -1.         -0.92561362 -0.9105599
  0.15507053 -0.23768819  0.30990431]","[ 0.48408349 -0.22351133  0.97257964 -1.          0.42182302 -0.96232966
  0.34662376 -0.55257709  0.11960199]","[ 0.65112205  0.77656544 -0.44079562  0.93118044 -0.4248337   0.06648687
  0.46856662 -0.05970045 -0.26501151]","[-0.13520167 -0.68694956 -0.8570725  -0.22005499 -0.50009379 -0.55784114
 -0.00408781  0.3963829  -0.93523797]","[ 0.29330206 -0.45474976  0.73967228  0.11496748 -0.20586392  0.8678677
 -0.45410786  0.34962025  0.59364022]"
"[-0.4710892   0.04246431 -0.48161403 -0.67328404  0.99508302  0.57447401
 -0.40318559  0.82775852 -0.2163965 ]","[ 0.48067871  0.11816337  0.53315069 -0.30725868  0.15293816 -0.40893676
  0.34931339 -0.66392683 -0.26923135]","[-0.12956636  0.45022586  0.55549657 -0.63112192 -0.65367437 -0.7240118
  0.72940754  0.79128702  0.23845947]","[ 0.18123755  0.4693646  -0.14261037  0.32990067  0.70856958 -0.32342825
 -0.82911255  0.41117376 -0.1658823 ]","[ 0.04464603 -0.04324721 -0.26675631 -0.2953169   0.59760356 -0.59496805
 -0.56116219 -0.39437655  0.96786039]","[-0.11488697  0.02237629  0.01155691  0.910386    0.59567584  0.34005037
 -0.37460871  0.65773164  0.52773753]"
"[-0.74696685  0.5864821   0.19305869 -0.74998756  0.87821176 -0.80381133
 -0.73322195  0.9546818   0.95989118]","[ 0.43984503  0.83694007  0.42200429  0.12262924 -0.81975061  0.10707792
  0.70128865 -0.09613284 -0.27876326]","[ 0.35815415 -0.8051372  -0.59305962 -0.38086976 -0.18945304 -0.21235551
 -0.20777019 -0.05389939 -0.46141512]","[-0.49848998  0.80564967 -0.37373971  0.18275704  0.89132462  0.71392966
  0.05155895 -0.57864587  0.80781359]","[ 0.40303221  0.82670309  0.56274168  0.62670591  0.39488028  0.23050894
  0.77796875 -0.03779021 -0.16163933]","[ 0.8817593  -0.14445739  0.74445444 -0.82721697  0.49632622 -0.62670932
 -0.75965653 -0.10135893  0.30158058]"
"[-0.35547785 -0.01961106 -0.05908653 -0.80453149  0.64974995  0.39090606
  0.13219245 -0.44297015 -0.32555383]","[ 0.8562528  -0.41162863 -0.70000989  0.89920654 -0.61889751 -0.45942984
 -0.08262304  0.5660981  -0.10647721]","[ 0.31235166 -1.         -0.84862494  1.         -0.52525652 -0.7923292
 -0.7439613   0.05347452 -0.98747203]","[-0.68672913  0.86799509 -0.52390858 -0.92880464  0.00556267  0.49970952
  0.72629642  1.         -0.70004568]","[ 0.28015629  0.93391944 -0.4391181  -0.33312953  0.67301857 -0.17367446
 -0.10230268 -0.9940354   0.42394694]","[-0.40423829 -0.58693934 -0.79817742 -0.05987483 -0.63371859 -0.51595684
  0.29841381  0.37225612  0.55823108]"
