fitness,age,seed,gen,uuid
0,0,505,0,43cf212c-03b6-4e46-b74e-0a465e4208a3
0,0,505,0,084ed77b-81e4-4dd4-a463-34e74b5ed08c
0,0,505,0,f0923e45-2da7-45b6-ac79-685ca60973b7
0,0,505,0,85d6ef89-6bd1-44a1-8c17-0d5898bd0dfb
0,0,505,0,3c3a669a-2364-4831-adea-b8d7d7bfebec
0,0,505,0,c8cf61ba-b809-4b07-9dc9-0e9d6e801e37
0,0,505,0,974b9a51-a882-4eff-81dd-66b3480b54c3
0,0,505,0,da8ede68-b9db-42a8-8715-d7ccfb76f03b
0,0,505,0,7109cd8d-953b-476a-9f82-a705640a4c81
0,0,505,0,a4e5827d-3eda-41d8-a7c4-62b36c98af93
0,0,505,0,1f90d532-3c22-4963-a2f2-f4299b533860
0,0,505,0,5a770264-cd75-4f2f-810c-ee34a31aeda7
0,0,505,0,430bbf66-6390-4243-9c93-f3f41cc01062
0,0,505,0,68218d3e-063c-4ae6-81ba-1c3c173dc34a
0,0,505,0,5872fbc5-0baf-47ad-a269-f30858b5eae8
0,0,505,0,051252bc-410f-49d8-8ebd-0ca49ebc6ee5
0,0,505,0,7b7e8c67-cfd3-46bb-81e8-183aac799e72
0,0,505,0,8334ff5d-c30a-4a48-bac2-366f1d956bed
0,0,505,0,1f35ae32-2649-4f56-bd00-08b46a0591b9
0,0,505,0,2de59e3a-dd91-4c2e-9707-58ef14df62dc
0,0,505,0,3eea6e07-4646-478d-9463-9c6732b97674
0,0,505,0,e60575c5-4137-4cf7-909f-63e37c85142f
0,0,505,0,240e21f7-0f4b-4de8-8412-01d47d83430b
0,0,505,0,3107bb5e-9d1d-4217-9679-e439fd5772a2
0,0,505,0,8c87e54e-0015-4292-aa31-ac37fd344030
0,0,505,0,449a1ee2-16e0-438e-9008-d36576250ab7
0,0,505,0,6eab48dc-5cb4-4c96-8052-6ad65d05971d
0,0,505,0,ac9a6ff1-c9c4-4bfc-ac01-b85b200d4be5
0,0,505,0,f19e8962-f38f-4ac6-aab0-840dc954bd9c
0,0,505,0,3437a5dc-61af-412d-b4b5-14e0f30652b8
0.19959588894260336,1,506,0,43cf212c-03b6-4e46-b74e-0a465e4208a3
0.5460478983026367,1,506,0,084ed77b-81e4-4dd4-a463-34e74b5ed08c
0.29828978082452334,1,506,0,c8cf61ba-b809-4b07-9dc9-0e9d6e801e37
0.30216967218799856,1,506,0,974b9a51-a882-4eff-81dd-66b3480b54c3
0.4888303733655229,1,506,0,da8ede68-b9db-42a8-8715-d7ccfb76f03b
0.4245695321586866,1,506,0,1f90d532-3c22-4963-a2f2-f4299b533860
0.16268781094676316,1,506,0,68218d3e-063c-4ae6-81ba-1c3c173dc34a
0.2719133150331242,1,506,0,5872fbc5-0baf-47ad-a269-f30858b5eae8
0.6743247690865497,1,506,0,051252bc-410f-49d8-8ebd-0ca49ebc6ee5
0.3111545017829876,1,506,0,8334ff5d-c30a-4a48-bac2-366f1d956bed
0.4851552654641952,1,506,0,2de59e3a-dd91-4c2e-9707-58ef14df62dc
0.35197851265700814,1,506,0,3eea6e07-4646-478d-9463-9c6732b97674
0.4217391369263878,1,506,0,240e21f7-0f4b-4de8-8412-01d47d83430b
0.46860914772459283,1,506,0,3107bb5e-9d1d-4217-9679-e439fd5772a2
0.41563808556264803,1,506,0,8c87e54e-0015-4292-aa31-ac37fd344030
0.4261775930026008,1,506,0,449a1ee2-16e0-438e-9008-d36576250ab7
0.5209911826887945,1,506,0,ac9a6ff1-c9c4-4bfc-ac01-b85b200d4be5
0.47262435147734966,1,506,0,31c826e8-3956-4d37-95a5-323766498bb9
0.34250434593220414,1,506,0,dfbdc046-7397-49f2-af1e-01709d1c9f27
0.21026863414701716,1,506,0,60dfedfb-2a0a-49de-a6f1-cc39db50530f
0.5313534467190754,1,506,0,25302278-afb4-4df0-916f-8252bcc92eb3
0.1538996780572395,1,506,0,cfbc8a2c-f78f-4ede-86a6-c1ab74f00c74
0.3865638746018463,1,506,0,682e2ca5-0133-415c-985b-1301fc70ce73
0.3083165992054511,1,506,0,beefa2d2-c229-476c-9ac4-5e5860ad1d9b
0.19817037945023305,1,506,0,2f0622a8-3f71-4078-8426-028505e0f2e9
0.8242165647860996,1,506,0,703aa04f-55e7-4531-adbd-09e22873726a
0.294111671083135,1,506,0,beeea5bf-9605-4974-acfb-36306637cd1d
0.46966209946244963,1,506,0,4ccee297-3d7d-41e1-ab1f-dcc3bed7667a
0.3194346412968959,1,506,0,97e7d491-2cbd-47a9-8a70-8580bf171d64
0.2929687177033783,0,506,0,7719d170-0338-4b6e-bf6c-251f30d94f12
0.5460478983026367,2,507,1,084ed77b-81e4-4dd4-a463-34e74b5ed08c
0.30216967218799856,2,507,1,974b9a51-a882-4eff-81dd-66b3480b54c3
0.4888303733655229,2,507,1,da8ede68-b9db-42a8-8715-d7ccfb76f03b
0.4245695321586866,2,507,1,1f90d532-3c22-4963-a2f2-f4299b533860
0.6743247690865497,2,507,1,051252bc-410f-49d8-8ebd-0ca49ebc6ee5
0.4851552654641952,2,507,1,2de59e3a-dd91-4c2e-9707-58ef14df62dc
0.46860914772459283,2,507,1,3107bb5e-9d1d-4217-9679-e439fd5772a2
0.41563808556264803,2,507,1,8c87e54e-0015-4292-aa31-ac37fd344030
0.5209911826887945,2,507,1,ac9a6ff1-c9c4-4bfc-ac01-b85b200d4be5
0.47262435147734966,2,507,1,31c826e8-3956-4d37-95a5-323766498bb9
0.5313534467190754,2,507,1,25302278-afb4-4df0-916f-8252bcc92eb3
0.8242165647860996,2,507,1,703aa04f-55e7-4531-adbd-09e22873726a
0.294111671083135,2,507,1,beeea5bf-9605-4974-acfb-36306637cd1d
0.46966209946244963,2,507,1,4ccee297-3d7d-41e1-ab1f-dcc3bed7667a
0.3194346412968959,2,507,1,97e7d491-2cbd-47a9-8a70-8580bf171d64
0.2929687177033783,1,507,1,7719d170-0338-4b6e-bf6c-251f30d94f12
0.5489495062567155,2,507,1,34ea3a93-26ad-4ef3-8702-87c7f0317d61
0.2919026323766496,2,507,1,8f1534da-08c7-44ce-9d1b-937d644b7287
0.1924082212643599,2,507,1,1aad893f-f7a7-4850-b279-5b82c9aa2c86
0.5043284007491999,2,507,1,faf4b2e9-aa63-454b-bf41-30422bf01408
0.3054139468766978,2,507,1,178dcd8f-b93d-4f16-b1e7-5d88ac3d2d4f
0.21048629207330624,2,507,1,260844e5-d231-48db-864a-443b3bba0880
0.4559892496519975,2,507,1,cd2819ac-8907-4896-abe7-ddb06d75647d
0.41575185694281047,2,507,1,e6b72db7-5ac2-4055-995c-1605534e017a
0.3794620535872718,2,507,1,703accdf-7ab3-426a-a46c-43d09b8f0548
0.36483575498009635,2,507,1,6fe62b2a-bce5-456f-9e89-247ae2e24e17
0.3434670171497299,2,507,1,84d36ebc-6a83-4d8a-a6da-41d54e9fe348
0.7923254277966137,2,507,1,9f4cfd08-31eb-4e39-ac12-4892364eecdd
0.3030450123145009,1,507,1,8aa4bd83-9e24-409c-9588-5b31432ac4dc
0.18616936934799486,0,507,1,0e251f29-0e7e-4d6a-89d7-e128fde7c45d
0.5460478983026367,3,508,2,084ed77b-81e4-4dd4-a463-34e74b5ed08c
0.6743247690865497,3,508,2,051252bc-410f-49d8-8ebd-0ca49ebc6ee5
0.46860914772459283,3,508,2,3107bb5e-9d1d-4217-9679-e439fd5772a2
0.41563808556264803,3,508,2,8c87e54e-0015-4292-aa31-ac37fd344030
0.5313534467190754,3,508,2,25302278-afb4-4df0-916f-8252bcc92eb3
0.8242165647860996,3,508,2,703aa04f-55e7-4531-adbd-09e22873726a
0.46966209946244963,3,508,2,4ccee297-3d7d-41e1-ab1f-dcc3bed7667a
0.3194346412968959,3,508,2,97e7d491-2cbd-47a9-8a70-8580bf171d64
0.2929687177033783,2,508,2,7719d170-0338-4b6e-bf6c-251f30d94f12
0.5043284007491999,3,508,2,faf4b2e9-aa63-454b-bf41-30422bf01408
0.21048629207330624,3,508,2,260844e5-d231-48db-864a-443b3bba0880
0.4559892496519975,3,508,2,cd2819ac-8907-4896-abe7-ddb06d75647d
0.3794620535872718,3,508,2,703accdf-7ab3-426a-a46c-43d09b8f0548
0.3434670171497299,3,508,2,84d36ebc-6a83-4d8a-a6da-41d54e9fe348
0.7923254277966137,3,508,2,9f4cfd08-31eb-4e39-ac12-4892364eecdd
0.18616936934799486,1,508,2,0e251f29-0e7e-4d6a-89d7-e128fde7c45d
0.46433552873785394,3,508,2,9365d36e-e47a-4cfc-b882-3271b1fea073
0.5559824215439131,3,508,2,56d1ff72-f0b3-4e98-9ad8-62b80066a0b3
0.25757151614643503,3,508,2,ca218eea-cad8-4870-8c00-fb9a3ac31232
0.5185191957379565,3,508,2,761aa0e2-1b5b-4874-b3ce-554ec37b9432
0.30340599131127144,2,508,2,ba2b2ddd-8810-449a-97af-737099adad75
0.5229158198572824,3,508,2,b531904e-541b-4aec-989a-4baa1174f151
0.1624820565799201,3,508,2,56c91a7e-59ed-4e36-8f31-73b325a18dff
0.5222313678730464,3,508,2,328a0a23-de3f-4152-85ec-76bbf6fb0925
0.5707235453781152,3,508,2,c958794a-0159-4adf-9ccb-878ae1068925
0.6119656755852472,3,508,2,ad213b33-fc34-43d8-a1f1-f498b6df8d8b
0.48283895447551994,3,508,2,6405e51c-68f9-4141-9899-1e31e39e535b
0.30815444281668364,2,508,2,dbb96a1a-c712-470e-9425-9b813f6f5170
0.3011639793571281,1,508,2,6681a9c1-3fd8-473d-a1e0-800cae2a2dae
0.33301150066923096,0,508,2,96c6fa44-9570-4074-9e1d-e704d6a4665d
0.5460478983026367,4,509,3,084ed77b-81e4-4dd4-a463-34e74b5ed08c
0.6743247690865497,4,509,3,051252bc-410f-49d8-8ebd-0ca49ebc6ee5
0.8242165647860996,4,509,3,703aa04f-55e7-4531-adbd-09e22873726a
0.46966209946244963,4,509,3,4ccee297-3d7d-41e1-ab1f-dcc3bed7667a
0.3194346412968959,4,509,3,97e7d491-2cbd-47a9-8a70-8580bf171d64
0.2929687177033783,3,509,3,7719d170-0338-4b6e-bf6c-251f30d94f12
