fitness,age,seed,gen,uuid
0,0,10505,0,d2c12432-be53-494d-81c5-604f1b64cfe1
0,0,10505,0,3528ed63-c6b0-4d1d-b856-93bb9e0ab68c
0,0,10505,0,c7600076-8205-4d0f-a526-e6b88a5666fd
0,0,10505,0,f9caa0df-4463-4e9a-93f9-edf47f7536f9
0,0,10505,0,84e7e0ff-f16a-41cf-8cd6-c70179e83752
0,0,10505,0,0a00bff4-8bcd-4970-a7ca-712d5c179571
0,0,10505,0,72a345af-f984-4bca-b1e7-d1a68a6e8ec5
0,0,10505,0,2d7c7083-3832-4551-b92f-5894877e290c
0,0,10505,0,155bd5e4-3023-4859-a733-6647ded2e92f
0,0,10505,0,f6584c94-d9d6-409e-a097-864904575731
0,0,10505,0,08b0a125-5fe6-40a3-85be-9988151c585c
0,0,10505,0,d9e429b2-f911-4b1a-a88b-e3f3ab1d12b7
0,0,10505,0,e615e34e-a348-42b9-9252-fe445e076ef9
0,0,10505,0,e3210bbf-27eb-47e5-bdd2-a4c1cfb40fd6
0,0,10505,0,d269a49b-9f57-4a73-8766-e787f5dcda73
0,0,10505,0,1b2405f7-3bc7-4e83-981a-7ef4153fb3d3
0,0,10505,0,41ff3c19-615f-40c3-915c-cd093ea9e139
0,0,10505,0,939ab808-7a3c-4047-b713-8ba405ef0b32
0,0,10505,0,261aa3df-8312-44f4-a357-2b2e35666ec1
0,0,10505,0,d528f376-1dbb-4312-bc1a-554cdc756873
0,0,10505,0,c20bd308-297e-4442-99b3-076739df968a
0,0,10505,0,88f8a08c-75b9-4668-85e7-cb7aca70bc30
0,0,10505,0,ccefe44a-e8e0-47c9-b490-54df7840803d
0,0,10505,0,44ca25d3-58c6-47dc-bba0-b1d0343114b7
0,0,10505,0,336037c9-1294-46a1-894a-522d42bfde71
0,0,10505,0,a6d2b313-4f8d-4f4a-ad7a-278db7ed1198
0,0,10505,0,5bc549b6-baec-4983-8ca7-1c89cbc95a3b
0,0,10505,0,0c155a64-34b2-41a7-839f-e4a7a5f8833d
0,0,10505,0,209c88fc-2eea-4bd5-9ebe-9a0abec69d40
0,0,10505,0,72d2054e-2c85-451b-8d80-1bfc26d45486
0.5395988251336741,1,10506,0,c7600076-8205-4d0f-a526-e6b88a5666fd
0.43917315466286394,1,10506,0,0a00bff4-8bcd-4970-a7ca-712d5c179571
0.3899860875043607,1,10506,0,2d7c7083-3832-4551-b92f-5894877e290c
0.42975564890740325,1,10506,0,155bd5e4-3023-4859-a733-6647ded2e92f
0.532765783497524,1,10506,0,f6584c94-d9d6-409e-a097-864904575731
0.44122113672456165,1,10506,0,d9e429b2-f911-4b1a-a88b-e3f3ab1d12b7
