fitness,age,seed,gen,uuid
0,0,10707,0,03d990c0-406f-4a5c-8376-0ad7b376f7e5
0,0,10707,0,cee34749-4728-4cad-813e-ea48216f2936
0,0,10707,0,462b45eb-3727-4c72-99cd-c1e94818e04f
0,0,10707,0,35bc3819-7ceb-4d0e-b53d-81e6f96d6673
0,0,10707,0,a7e9fb7a-e81f-4d4c-b288-d308f20e4820
0,0,10707,0,db7f3f1e-ba9e-410d-b4b1-5c5efe45e3d1
0,0,10707,0,0c4c2914-8e12-468f-aa82-346b863e1e2d
0,0,10707,0,4c31008b-704e-40e4-b1af-cc6642f1188b
0,0,10707,0,6304ccac-b3d3-42d1-b717-3a2b27957b5b
0,0,10707,0,17c1e695-7dfd-4331-8cf1-3283d865cf1e
0,0,10707,0,00d3aad9-cebb-47e2-8fa0-a6adacb57e02
0,0,10707,0,dd28509a-714e-4e31-87e9-342e55f424a0
0,0,10707,0,52c9cc98-8b86-448a-93b8-0cecaa59aa4d
0,0,10707,0,9a60c252-bbb3-4d1a-8804-87e7028f730d
0,0,10707,0,f21a1a75-cd5a-488a-8cf3-c26446e9f7f1
0,0,10707,0,280d70fd-6814-4781-9e9c-807c8300b2a4
0,0,10707,0,1a164e87-2bca-4e26-9f31-c7115d3f24c4
0,0,10707,0,8fdc4b6f-cdd3-41cc-8fa9-7d0a78835fc0
0,0,10707,0,7af61f70-56e3-4306-af6d-11f1af00e577
0,0,10707,0,2cf61392-da27-40ab-9921-214ef4635bb2
0,0,10707,0,0218903a-25ea-4268-bcad-330da918186f
0,0,10707,0,b133f393-d78d-432a-bf2e-848bd2441eb3
0,0,10707,0,0d8e9737-9dcc-41cd-a076-56bc506c8179
0,0,10707,0,5631df37-fa64-4d2c-8e4e-3d7e3e259856
0,0,10707,0,d3b065ae-7c01-4fae-ab66-cd430e5073eb
0,0,10707,0,4540b43b-0f99-4c85-962a-5e50e462057c
0,0,10707,0,81925941-d5a2-4dc0-ba80-4494cec2ef9a
0,0,10707,0,1b0073de-973c-4393-8761-9df99965ebcc
0,0,10707,0,1e5e363b-5979-49c0-9a78-d71efbf40c1a
0,0,10707,0,a1c3b982-1fdf-4f13-8091-b3f0736f1e85
0.37081715011267696,1,10708,0,cee34749-4728-4cad-813e-ea48216f2936
0.2500477138707178,1,10708,0,462b45eb-3727-4c72-99cd-c1e94818e04f
0.34462110704863297,1,10708,0,35bc3819-7ceb-4d0e-b53d-81e6f96d6673
0.5870010842194312,1,10708,0,a7e9fb7a-e81f-4d4c-b288-d308f20e4820
0.38120159587569075,1,10708,0,4c31008b-704e-40e4-b1af-cc6642f1188b
0.2982831839822558,1,10708,0,dd28509a-714e-4e31-87e9-342e55f424a0
0.3581040735123814,1,10708,0,9a60c252-bbb3-4d1a-8804-87e7028f730d
0.2943918839740099,1,10708,0,f21a1a75-cd5a-488a-8cf3-c26446e9f7f1
0.07905811726203742,1,10708,0,1a164e87-2bca-4e26-9f31-c7115d3f24c4
0.5897759011772437,1,10708,0,7af61f70-56e3-4306-af6d-11f1af00e577
0.37129261605830616,1,10708,0,0218903a-25ea-4268-bcad-330da918186f
0.16381228274601511,1,10708,0,0d8e9737-9dcc-41cd-a076-56bc506c8179
0.43958559636142785,1,10708,0,4540b43b-0f99-4c85-962a-5e50e462057c
0.3941702321294995,1,10708,0,81925941-d5a2-4dc0-ba80-4494cec2ef9a
0.04277876001589399,1,10708,0,10a91ec6-256b-4b02-899c-0be1c77d9343
0.6105934532778772,1,10708,0,58f51141-03d1-4817-a300-69916ea36210
0.2554309122258207,1,10708,0,99e46716-6adb-4fa8-9aa4-e62d875a0e98
0.37593989374496795,1,10708,0,8fd599ce-b7ec-4aa1-b97a-f89e7d2482a0
0.1462994779292299,1,10708,0,25ab673a-0978-4c43-93ad-7a787ef56b4c
0.18872260378270383,1,10708,0,c3c16d5b-0640-4523-baa7-a17d62e44e64
