fitness,age,seed,gen,uuid
0,0,707,0,a1f112d8-fc72-40ce-9d30-464ca2b73d94
0,0,707,0,9514662d-ef6e-41b7-9070-f929c4f50037
0,0,707,0,d006933e-974b-46db-a4f7-c77f8499837c
0,0,707,0,cc980ed3-735f-48aa-84d2-e1003fcd2821
0,0,707,0,a9b2067b-b46f-4413-8a9e-6aed8c109301
0,0,707,0,b3298332-4617-4276-9368-7013575a50b3
0,0,707,0,e48b588d-9aa6-40cd-aa00-c112554c14f3
0,0,707,0,de52bef0-a200-4ad2-b371-5c61f1b79c26
0,0,707,0,173ba684-c3ab-4177-8849-60f43f52ac61
0,0,707,0,08ca5c6a-bd90-4b31-91aa-bd640b7d6aa2
0,0,707,0,b8835e12-3d33-4d6a-b3c8-c7b437dad28f
0,0,707,0,68bd0bc4-dc83-4d76-bac1-be49f3ec3039
0,0,707,0,9bfd1b21-0da5-4198-81f5-3d306465b650
0,0,707,0,95f7306d-39a8-4003-95b1-38ef13e434f7
0,0,707,0,735c86b0-ed52-49da-9fd2-2451a9f705b5
0,0,707,0,0f1ec720-b5f2-42f2-bcf5-d786265a2da2
0,0,707,0,534b3c39-efce-4edc-91a0-86a423ec429a
0,0,707,0,97847cd4-a86f-4fd9-8885-4c2514d52318
0,0,707,0,66ec8b9f-202d-4d7f-81c1-76374fd0b281
0,0,707,0,145031a6-9753-485d-922b-f5211f3a52f6
0,0,707,0,32eabaf3-fabb-4777-8644-cca3f556f494
0,0,707,0,7488e845-954a-4ba5-bd58-226bc75f168e
0,0,707,0,0d71025c-88bf-4613-a933-e596c94c3ce4
0,0,707,0,5e543cbb-700b-4435-8fbd-7076ea9401ff
0,0,707,0,0a970544-3b5e-4c6b-9bab-58142d08d81e
0,0,707,0,91207247-9094-49da-91cd-b28d8aa33e4d
0,0,707,0,d654e5db-1282-4f52-86ef-27b0a9d768be
0,0,707,0,ef89dd63-ba98-46bf-9689-40d6b2f2ff7d
0,0,707,0,bc3307f9-028e-4a3d-a5a4-daa8a5f7f9df
0,0,707,0,ca42ee43-106e-4f15-9fbe-082eeeb63929
0.3267709917674076,1,708,0,cc980ed3-735f-48aa-84d2-e1003fcd2821
0.10478692197639232,1,708,0,a9b2067b-b46f-4413-8a9e-6aed8c109301
0.22888893514038214,1,708,0,b3298332-4617-4276-9368-7013575a50b3
0.3829118068884567,1,708,0,de52bef0-a200-4ad2-b371-5c61f1b79c26
0.4402892784049453,1,708,0,b8835e12-3d33-4d6a-b3c8-c7b437dad28f
0.47020281363294913,1,708,0,95f7306d-39a8-4003-95b1-38ef13e434f7
0.3925108648260212,1,708,0,735c86b0-ed52-49da-9fd2-2451a9f705b5
0.14708670105243124,1,708,0,0f1ec720-b5f2-42f2-bcf5-d786265a2da2
0.05343851803113712,1,708,0,97847cd4-a86f-4fd9-8885-4c2514d52318
0.13181264281253957,1,708,0,145031a6-9753-485d-922b-f5211f3a52f6
0.4790398118058613,1,708,0,32eabaf3-fabb-4777-8644-cca3f556f494
0.36261214704917516,1,708,0,7488e845-954a-4ba5-bd58-226bc75f168e
0.41254067539426437,1,708,0,0d71025c-88bf-4613-a933-e596c94c3ce4
0.013572542665523546,1,708,0,0a970544-3b5e-4c6b-9bab-58142d08d81e
0.3232209212111619,1,708,0,d654e5db-1282-4f52-86ef-27b0a9d768be
0.4977158121419719,1,708,0,ef89dd63-ba98-46bf-9689-40d6b2f2ff7d
0.07575309743061975,1,708,0,68c6a7e2-e355-44fc-a260-31cdd3ad015a
0.4462784827570359,1,708,0,57717d79-6c56-432d-b87a-e44df14fc6d9
0.3804872838729655,1,708,0,9d7d83f1-65b7-4944-9d2f-9918509f4160
0.02232252880147776,1,708,0,04460f8c-9aa7-4448-811f-cb6f5a6021b8
0.30250862177042515,1,708,0,fe988f14-016d-4dc7-95a5-2707b5f8d34b
0.1333949720360528,1,708,0,16df5226-fb92-403f-a877-491079786854
0.9955780546201398,1,708,0,8750475f-52ad-46a1-9c77-a39dda536c26
0.2095610175723671,1,708,0,3e6fc18b-14f9-4a38-85b7-0fcc8f19cf9a
0.47515378817835613,1,708,0,b93b0207-ae3b-4e37-a9c3-f17b9c1932c6
0.0015579557473904611,1,708,0,9f84c0c5-bd2e-46cd-ae4c-ef5601d82070
0.40964646222075757,1,708,0,7aa6dd9a-a288-4899-b462-69f22e6faf81
0.2926003704172861,1,708,0,81e80ce5-7800-4009-8f97-765b75fa4735
0.4977274888859732,1,708,0,99908345-db79-4955-b226-d780bb662b8c
0.24193195679419335,0,708,0,fdee3709-62e9-44ff-9c2c-9ea10aa17a2f
0.3267709917674076,2,709,1,cc980ed3-735f-48aa-84d2-e1003fcd2821
0.22888893514038214,2,709,1,b3298332-4617-4276-9368-7013575a50b3
0.47020281363294913,2,709,1,95f7306d-39a8-4003-95b1-38ef13e434f7
0.3925108648260212,2,709,1,735c86b0-ed52-49da-9fd2-2451a9f705b5
0.4790398118058613,2,709,1,32eabaf3-fabb-4777-8644-cca3f556f494
0.36261214704917516,2,709,1,7488e845-954a-4ba5-bd58-226bc75f168e
0.41254067539426437,2,709,1,0d71025c-88bf-4613-a933-e596c94c3ce4
0.07575309743061975,2,709,1,68c6a7e2-e355-44fc-a260-31cdd3ad015a
0.4462784827570359,2,709,1,57717d79-6c56-432d-b87a-e44df14fc6d9
0.9955780546201398,2,709,1,8750475f-52ad-46a1-9c77-a39dda536c26
0.2095610175723671,2,709,1,3e6fc18b-14f9-4a38-85b7-0fcc8f19cf9a
0.0015579557473904611,2,709,1,9f84c0c5-bd2e-46cd-ae4c-ef5601d82070
0.40964646222075757,2,709,1,7aa6dd9a-a288-4899-b462-69f22e6faf81
0.2926003704172861,2,709,1,81e80ce5-7800-4009-8f97-765b75fa4735
0.4977274888859732,2,709,1,99908345-db79-4955-b226-d780bb662b8c
0.24193195679419335,1,709,1,fdee3709-62e9-44ff-9c2c-9ea10aa17a2f
0.12060718402311316,2,709,1,88d0b41d-b065-494f-9b01-32b6f3f9b6d0
0.40852632081157053,2,709,1,395af0a9-6d39-444c-a9fd-e4fff468b52d
0.3779866051012684,2,709,1,7b54c10a-d3fe-4544-8bf5-c57a8cf9ef40
0.7481967997748129,2,709,1,a31dffd8-eb98-415e-a51b-6f7b7b59c0b2
0.39371052319555677,2,709,1,d534eb1c-c81e-4527-8fca-e5212e9747f3
0.13687362198808084,2,709,1,a42eff30-58b9-4b0c-b11f-8167bef08a2c
0.33679416808372936,2,709,1,75e18558-4842-4da6-b107-77d57c945ce1
0.4184847063649848,2,709,1,90a71310-4c06-425e-bab2-aa48827c1616
0.42586169767451515,2,709,1,956bca77-fcd7-476d-bcc8-77d61f256943
0.7937439038869394,2,709,1,ae2d0f88-e18e-4592-89a0-5bc764b81689
0.5142743641499851,2,709,1,a937f832-cb04-4f15-b1b8-169be0e984e1
0.26434624059141176,2,709,1,a862bb61-c75f-49d1-a7c8-fb9e9570ffff
0.20701046039363744,1,709,1,68a853fc-e862-4337-bce4-6bca0f2298fa
0.22779068395265054,0,709,1,38832491-8239-4e83-9134-0ddee6420f75
0.3267709917674076,3,710,2,cc980ed3-735f-48aa-84d2-e1003fcd2821
0.47020281363294913,3,710,2,95f7306d-39a8-4003-95b1-38ef13e434f7
0.41254067539426437,3,710,2,0d71025c-88bf-4613-a933-e596c94c3ce4
0.4462784827570359,3,710,2,57717d79-6c56-432d-b87a-e44df14fc6d9
0.9955780546201398,3,710,2,8750475f-52ad-46a1-9c77-a39dda536c26
0.40964646222075757,3,710,2,7aa6dd9a-a288-4899-b462-69f22e6faf81
0.4977274888859732,3,710,2,99908345-db79-4955-b226-d780bb662b8c
0.24193195679419335,2,710,2,fdee3709-62e9-44ff-9c2c-9ea10aa17a2f
0.40852632081157053,3,710,2,395af0a9-6d39-444c-a9fd-e4fff468b52d
0.3779866051012684,3,710,2,7b54c10a-d3fe-4544-8bf5-c57a8cf9ef40
0.7481967997748129,3,710,2,a31dffd8-eb98-415e-a51b-6f7b7b59c0b2
0.42586169767451515,3,710,2,956bca77-fcd7-476d-bcc8-77d61f256943
0.7937439038869394,3,710,2,ae2d0f88-e18e-4592-89a0-5bc764b81689
0.5142743641499851,3,710,2,a937f832-cb04-4f15-b1b8-169be0e984e1
0.26434624059141176,3,710,2,a862bb61-c75f-49d1-a7c8-fb9e9570ffff
0.20701046039363744,2,710,2,68a853fc-e862-4337-bce4-6bca0f2298fa
0.22779068395265054,1,710,2,38832491-8239-4e83-9134-0ddee6420f75
0.31303929395984675,3,710,2,8ce822f6-b8ad-4dd3-a901-1bfb59cc9d07
0.45851953452139826,3,710,2,c7885f61-a3f5-4d39-bd76-73e2c4b0e684
0.6533229670341818,3,710,2,29f9a86b-0cc4-48f3-ac16-b69ab287414d
0.35245642831861207,3,710,2,832d35c0-9d70-4150-9d31-600ea4a2285c
0.6733570395742965,2,710,2,1dedfed2-e226-4732-aa2e-b99dca11f8ae
0.4314773710623199,3,710,2,2f3c44b2-1eba-4b1b-bc4e-2f08dbd3048c
0.3341390852920946,3,710,2,ef7b3d7f-6f89-4b23-979c-36b1bdc0048a
0.573391536818406,3,710,2,9d4b0fae-013b-4c13-9381-1126be2847e4
0.5117254459652141,3,710,2,70697c6d-c2fb-4587-be9a-73fc2fe5c1ef
0.6820240304896016,3,710,2,05ccb864-952e-43fd-81a6-ee40e1ada1f7
0.21658959453474194,2,710,2,48acb181-b472-4a98-b60c-362f788abbe7
0.17213447132571688,1,710,2,ce013d44-7a2c-4dda-b235-ea21d547ddc0
0.41928739774709733,0,710,2,79dcd267-67a5-469e-aae0-0a227a21083b
0.9955780546201398,4,711,3,8750475f-52ad-46a1-9c77-a39dda536c26
0.4977274888859732,4,711,3,99908345-db79-4955-b226-d780bb662b8c
0.40852632081157053,4,711,3,395af0a9-6d39-444c-a9fd-e4fff468b52d
0.7937439038869394,4,711,3,ae2d0f88-e18e-4592-89a0-5bc764b81689
0.5142743641499851,4,711,3,a937f832-cb04-4f15-b1b8-169be0e984e1
0.26434624059141176,4,711,3,a862bb61-c75f-49d1-a7c8-fb9e9570ffff
0.20701046039363744,3,711,3,68a853fc-e862-4337-bce4-6bca0f2298fa
0.22779068395265054,2,711,3,38832491-8239-4e83-9134-0ddee6420f75
0.6733570395742965,3,711,3,1dedfed2-e226-4732-aa2e-b99dca11f8ae
0.4314773710623199,4,711,3,2f3c44b2-1eba-4b1b-bc4e-2f08dbd3048c
0.573391536818406,4,711,3,9d4b0fae-013b-4c13-9381-1126be2847e4
0.5117254459652141,4,711,3,70697c6d-c2fb-4587-be9a-73fc2fe5c1ef
0.6820240304896016,4,711,3,05ccb864-952e-43fd-81a6-ee40e1ada1f7
0.21658959453474194,3,711,3,48acb181-b472-4a98-b60c-362f788abbe7
0.17213447132571688,2,711,3,ce013d44-7a2c-4dda-b235-ea21d547ddc0
0.41928739774709733,1,711,3,79dcd267-67a5-469e-aae0-0a227a21083b
0.6039500596238958,4,711,3,4966d596-5c33-4c72-829d-a7c0bd2278ac
1.0527887632495665,4,711,3,5e0c3289-1154-4683-8141-7ac3fe3ed561
0.37739719916923775,4,711,3,32986871-8571-4269-a519-2f6d56500fd7
0.5809890335994301,4,711,3,213bbc3d-e6f0-4c9b-b007-2ac35144a808
0.4893112742039844,4,711,3,8c830bf0-f1ff-438a-81f8-bf41cf211037
0.30313180086179004,2,711,3,f8d0ae18-5f57-476f-90ea-de0cbdd89749
0.4752854824357436,4,711,3,a7f6dc11-8c68-42a7-ae85-6f138ff802af
0.6450016941800929,4,711,3,8431e850-a0b4-419b-a345-881785e1f8f5
0.5793836219146072,3,711,3,6cd2fb18-c3a0-4b17-807d-28ce4d3a974e
0.545293126430474,4,711,3,8c728bae-9cc1-48d6-9da0-476c79386e93
0.572570058305231,4,711,3,2481b2f8-cc9b-40b6-aea9-1524e238610c
0.21442118932936388,2,711,3,1dcd14c8-bcd7-45df-96fa-e645a8376c0d
0.5256763105487,1,711,3,c5a8a79c-9106-4d19-a9b6-e7d3b711466b
