1.5339223155511932
1.2739504723856088
1.0056868410342248
0.9276242149302095
1.3368280750542925
1.3314577654913284
1.7549872705278318
1.1091983192932688
1.2433075969100682
0.921833189088858
s,e,e,d,2,0,1,0
f,l,e,e,t,S,i,z,e,1,0
p,o,p,S,i,z,e,3,0
g,e,n,s,2,0,0
e,v,a,l,T,i,m,e,3,5,0
