3.635106522274959
22.044610343368237
1.4929621560862953
1.4979126969769545
5.526240001051563
2.2391733969100356
21.96016899403509
12.213254569623356
1.2840461525355449
1.1335144108751587
s,e,e,d,1,1,0,1,0
f,l,e,e,t,S,i,z,e,1,0
p,o,p,S,i,z,e,3,0
g,e,n,s,1,0,0
e,v,a,l,T,i,m,e,2,0,0
