0.9743953644237096
1.1910478041252548
1.5530910106132647
1.5476662968422925
1.247465006941694
1.0465627264489754
1.296248916878788
1.9045065985902974
1.0506401561261427
1.2159062993380299
s,e,e,d,1,6,0,9,4
f,l,e,e,t,S,i,z,e,1,0
p,o,p,S,i,z,e,3,0
g,e,n,s,2,0,0
e,v,a,l,T,i,m,e,3,5,0
